playlist_id,playlist_name,curator_type,curator,playlist_followers,track_id,track_title,artist,artist_id,artist_country,region_group,diaspora,track_popularity,artist_popularity,playlist_position,release_year,album_label,label_type,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness,loudness,key,mode,time_signature
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1A1ifX8sWzelNpkL5PxcHT,Last Heartbreak Song (feat. Giveon),"Ayra Starr, GIVĒON",3ZpEKRjHaHANcpk10u6Ntq,Nigeria,West Africa,False,69,75,78,2024,Unknown,Independent,0.718,0.925,0.373,122.9,0.182,0.0539,0.257,0.194,-5.03,11,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1zIk8RJEKGvoH4FioFnGyJ,On the Low,Burna Boy,3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,68,80,79,2019,Unknown,Independent,0.766,0.812,0.559,107.2,0.123,0.034,0.336,0.3,-5.32,5,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,6oOCGD2Sp9UTcDsuDz8Hdu,understand,Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO,Nigeria,West Africa,False,68,74,80,2022,Unknown,Independent,0.662,0.765,0.697,125.0,0.098,0.029,0.252,0.3,-6.84,0,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,3qe7VcbqjYNvFwhP0sFItH,N'y pense plus,Tayc,7gU9VyFRN3JWPJ5oHOil60,France,Western Europe,True,67,71,81,2020,Unknown,Independent,0.732,0.687,0.659,125.5,0.378,0.0085,0.087,0.261,-6.24,5,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,4G11wDzAKuCFqApL4g3ixC,High,"Adekunle Gold, Davido",2IK173RXLiCSQ8fhDlAb3s,Nigeria,West Africa,False,61,66,82,2022,Unknown,Independent,0.724,0.691,0.601,98.6,0.117,0.055,0.231,0.3,-6.19,8,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,4ou5xyFUJX4VwX76tw1qb1,Fall,Davido,0Y3agQaa6g2r0YmHPOO9rh,Nigeria,West Africa,False,60,75,83,2017,Unknown,Independent,0.745,0.743,0.538,90.0,0.146,0.0651,0.289,0.172,-5.07,0,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,4vHy2IHzf3EabEa7oMpUZB,No Wahala,1da Banton,6dlzQ6fiPna40trq1Ek6cb,Nigeria,West Africa,False,71,59,84,2021,Unknown,Independent,0.681,0.75,0.751,110.1,0.137,0.008,0.114,0.133,-6.25,8,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1vgu72yPGBz3gOFD3SXaVA,SA RO,"Bolu Ajibade, Bala",44HFYth2ExH9jiZrlLjxTg,Nigeria,West Africa,False,44,45,85,2025,Unknown,Independent,0.679,0.707,0.757,92.3,0.273,0.0638,0.103,0.3,-3.03,4,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,0dCOSNPQizhMMjO6UxGlzi,Drogba (Joanna),Afro B,7oMRcCu0OYSCtCyS3P37iC,United Kingdom,Northern Europe,True,63,50,86,2018,Unknown,Independent,0.664,0.735,0.594,116.1,0.113,0.0189,0.323,0.216,-4.67,4,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1agLiWjSBYSTsKZLudOunC,Shake Body,Skales,1ixqGowpDM21RwyJmJ7hpv,Nigeria,West Africa,False,69,53,87,2015,Unknown,Independent,0.741,0.55,0.451,118.3,0.244,0.0144,0.18,0.3,-4.27,7,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1jloWdvMh9nwHUu3mag8CL,Mad Over You,Runtown,6mMtnxEQkYoY5FfJIQ9Rhb,Nigeria,West Africa,False,69,61,88,2016,Unknown,Independent,0.55,0.681,0.63,101.9,0.039,0.0344,0.162,0.3,-3.76,0,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,5pHN5uqLnNeaFtfucmQuRM,International Lovin - Sped Up,"Mack H.D, Princess Wonda",0IUp0l21VlpoOz8525KfAJ,Haiti/USA,North America,True,45,54,89,2025,Unknown,Independent,0.797,0.715,0.715,102.0,0.038,0.057,0.35,0.3,-3.28,7,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,6yIh43XrY4Mc5xOxeagVhp,Le temps,Tayc,7gU9VyFRN3JWPJ5oHOil60,France,Western Europe,True,67,71,90,2021,Unknown,Independent,0.743,0.652,0.621,108.9,0.231,0.057,0.197,0.3,-5.0,2,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,3Yt1ovsh3v3VEzRuhI1TL5,Joro,Wizkid,3tVQdUvClmAT7URs9V3rsp,Nigeria,West Africa,False,65,81,91,2019,Unknown,Independent,0.55,0.825,0.524,125.2,0.24,0.118,0.35,0.28,-4.5,9,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1Bhm5HNO1cq8olDbBmokyL,Copines,Aya Nakamura,7IlRNXHjoOCgEAWN5qYksg,France,Western Europe,True,74,72,92,2018,Unknown,Independent,0.638,0.684,0.791,108.0,0.109,0.0491,0.307,0.3,-5.37,6,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,2dJMDzMF5jMvVFKLTci81H,D O D O,Tayc,7gU9VyFRN3JWPJ5oHOil60,France,Western Europe,True,65,71,93,2021,Unknown,Independent,0.648,0.848,0.711,122.1,0.047,0.0561,0.065,0.104,-3.0,3,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,5ih9FFuXayzSlklQLG07xm,THE WAIT,PapaRaZzle,4hfjJtqZRM6khacMfYHwTL,South Africa,Southern Africa,False,45,45,94,2025,Unknown,Independent,0.55,0.863,0.665,90.9,0.289,0.0654,0.175,0.3,-4.79,2,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,5ITYY1RMtleE9n1HrcfjZN,Blessed,Space Afro,5H26aMZlvFZNqq1ecrDhbT,Brazil,South America,True,44,44,95,2023,Unknown,Independent,0.647,0.892,0.737,114.7,0.333,0.0594,0.05,0.138,-6.65,0,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,2QcTf5lLMrrWTiElDInpTb,I love you,"Dadju, Tayc",4sbXXFzEWJY2zsZjelerjX,France,Western Europe,True,61,71,96,2023,Unknown,Independent,0.576,0.69,0.638,97.2,0.223,0.1188,0.184,0.3,-3.84,6,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,4nFrcGM7MY1mpoQCC7Kefj,Me & U,Tems,687cZJR45JO7jhk1LHIbgq,Nigeria,West Africa,False,67,77,97,2023,Unknown,Independent,0.665,0.833,0.41,100.0,0.121,0.0217,0.215,0.223,-5.39,9,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,3QO1m6i0nsrp8aOnapvbkx,Blessed (feat. Damian Marley),"Wizkid, Damian Marley",3tVQdUvClmAT7URs9V3rsp,Nigeria,West Africa,False,63,81,98,2020,Unknown,Independent,0.706,0.718,0.43,135.0,0.149,0.0747,0.098,0.3,-5.94,1,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),"Dave, Burna Boy",6Ip8FS7vWT1uKkJSweANQK,United Kingdom,Northern Europe,True,76,81,99,2019,Unknown,Independent,0.654,0.862,0.859,135.0,0.208,0.0393,0.35,0.3,-4.3,10,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,4EoYs4KY7oHQpJPTuxD7mU,Romeo Must Die (RMD),"Ruger, BNXN",0a1SidMjD8D6EHvJph4n2H,Nigeria,West Africa,False,57,67,100,2024,Unknown,Independent,0.743,0.562,0.747,105.7,0.4,0.048,0.203,0.148,-3.82,1,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1BJJbSX6muJVF2AK7uH1x4,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",2loEsOijJ6XiGzWYFXMIRk,Germany,Western Europe,False,82,72,101,2024,Unknown,Independent,0.708,0.661,0.598,121.8,0.141,0.014,0.35,0.197,-4.78,1,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,5ITV0zqzjOYfFWpW0xBmRa,Show Me Love,"WizTheMc, bees & honey",3ebS2RuCq8QeLyndUDmgB5,Nigeria,West Africa,False,86,73,102,2025,Unknown,Independent,0.751,0.838,0.488,103.0,0.119,0.0066,0.276,0.3,-4.86,7,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,5bi0gh89wRuH2OgjdAKFsb,Santa,"Rvssian, Rauw Alejandro, Ayra Starr",1fctva4kpRbg2k3v7kwRuS,Jamaica,Carribean,False,74,71,103,2024,Unknown,Independent,0.789,0.686,0.623,108.8,0.117,0.0734,0.26,0.3,-5.86,0,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1zi7xx7UVEFkmKfv06H8x0,One Dance,"Drake, Wizkid, Kyla",3TVXtAsR1Inumwj472S9r4,Canada,North America,True,88,96,104,2016,Unknown,Independent,0.718,0.882,0.739,100.3,0.275,0.028,0.056,0.3,-6.04,10,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,"BNXN, Rema",3zaDigUwjHvjOkSn0NDf9x,Nigeria,West Africa,False,60,71,105,2024,Unknown,Independent,0.821,0.686,0.394,115.3,0.179,0.0849,0.089,0.3,-5.33,7,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,5ycsqezujKrwviU3VFhci1,Terminator,Asake,3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,69,75,106,2022,Unknown,Independent,0.85,0.758,0.708,93.3,0.05,0.15,0.203,0.3,-7.12,7,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1eldTykrnkEBLX41bk5eMw,Petit génie,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",6L8y2rKomt32RmT4wfwZS7,Congo,Central Africa,False,66,59,107,2023,Unknown,Independent,0.698,0.758,0.721,117.6,0.252,0.0862,0.16,0.3,-7.24,5,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1ViD8tjPZVFZKAC8O7Gmfi,ZAAZAA,"Frenna, Shallipopi",6m1LYS5NQonxjOcQFPQOb5,Netherlands,Western Europe,True,65,66,108,2025,Unknown,Independent,0.606,0.715,0.6,120.1,0.4,0.15,0.2,0.198,-4.47,5,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,0SjQBdIddPvKSWxr8vk6QX,Dumebi,Rema,46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,67,77,109,2019,Unknown,Independent,0.68,0.783,0.487,102.7,0.143,0.09,0.121,0.07,-4.9,2,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1hbnlGCWNVbRUmN5qBTnTN,Everything,Victony,1E5hfn5BduN2nnoZCJmUVG,Nigeria,West Africa,False,59,67,110,2024,Unknown,Independent,0.588,0.648,0.657,114.2,0.116,0.0224,0.07,0.236,-6.88,10,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,5ZtK8XAVnoaGdBXZWCEVCY,Lonely At The Top,Asake,3a1tBryiczPAZpgoZN9Rzg,Nigeria,West Africa,False,70,75,111,2023,Unknown,Independent,0.643,0.66,0.654,98.3,0.276,0.0833,0.05,0.17,-7.72,4,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,4DREBgUie15tAPq9KQqe2c,Laho II,"Shallipopi, Burna Boy",4TKhxSkqClXrdtUWgKqHVU,Nigeria,West Africa,False,71,70,112,2025,Unknown,Independent,0.671,0.781,0.539,104.0,0.129,0.0325,0.05,0.252,-5.9,11,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,7AbLGIOzFkx6jHq5en5xiH,Sempe,L.A.X,6lNEt5LSOQRUFl43OnnHUL,Nigeria,West Africa,False,62,53,113,2020,Unknown,Independent,0.699,0.807,0.377,103.3,0.373,0.0439,0.089,0.133,-4.61,7,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1eDI5oU04SLsXl0TfxfwYf,Love Me JeJe,Tems,687cZJR45JO7jhk1LHIbgq,Nigeria,West Africa,False,73,77,114,2024,Unknown,Independent,0.55,0.787,0.541,90.0,0.108,0.0171,0.152,0.213,-7.33,9,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,4Gasn91fsCefnN8zM5GjA8,Finesse,"Pheelz, BNXN",5Jv1MsZBh0sqokFq7pU8Xg,Nigeria,West Africa,False,64,58,115,2022,Unknown,Independent,0.69,0.665,0.722,94.6,0.117,0.0257,0.35,0.3,-8.19,11,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,6jdTkoEaer7XNGSblczoSu,Mood (feat. BNXN),"Wizkid, BNXN",3tVQdUvClmAT7URs9V3rsp,Nigeria,West Africa,False,62,81,116,2021,Unknown,Independent,0.712,0.732,0.562,92.3,0.4,0.15,0.214,0.3,-5.12,0,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,0UJMgRVNBrnMmAeZ8p1iMc,Aquafina,Young Jonn,4JM1zsVj1pt38Q8mhv5teI,Nigeria,West Africa,False,62,68,117,2024,Unknown,Independent,0.697,0.702,0.656,133.6,0.298,0.0066,0.226,0.3,-7.59,3,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,1DA2ADZs6O28y2rmdmpekw,2 Sugar (feat. Ayra Starr),"Wizkid, Ayra Starr",3tVQdUvClmAT7URs9V3rsp,Nigeria,West Africa,False,61,81,118,2022,Unknown,Independent,0.63,0.745,0.649,121.0,0.1,0.0031,0.279,0.111,-4.29,4,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,0zVk3uuV9UhxAt48F3OL12,Holy Ghost,Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO,Nigeria,West Africa,False,68,74,119,2023,Unknown,Independent,0.85,0.673,0.799,124.7,0.035,0.0145,0.335,0.3,-4.59,0,0,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,5V9XFfvCG4WP5ZdISOLvaF,Sability,Ayra Starr,3ZpEKRjHaHANcpk10u6Ntq,Nigeria,West Africa,False,60,75,120,2023,Unknown,Independent,0.563,0.733,0.681,113.0,0.05,0.0542,0.092,0.3,-5.02,6,1,4
afrobeats-hits,Afrobeats Hits 🔥,Independent Curator,EMA Records,357499,3Xfwu3xtPqmJ4nM4jpBm8O,Damages,Tems,687cZJR45JO7jhk1LHIbgq,Nigeria,West Africa,False,66,77,121,2020,Unknown,Independent,0.75,0.771,0.707,122.9,0.262,0.0354,0.064,0.3,-6.22,0,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,4WhAWpdYdHnNSIBSCYfNzL,Blessed,Space Afro,5H26aMZlvFZNqq1ecrDhbT,Brazil,South America,True,44,44,1,2024,Unknown,Independent,0.74,0.691,0.793,107.1,0.119,0.0158,0.126,0.3,-6.46,0,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,4RoKNqyZ9622tcAeNPNv5k,City Boys,Burna Boy,3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,70,80,2,2023,Unknown,Independent,0.654,0.747,0.609,109.4,0.013,0.0202,0.312,0.238,-5.94,1,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,4qbEAsnEwISp19ebujxhg4,"Chop Time, No Friend",Mr Eazi,4TAoP0f9OuWZUesao43xUW,Nigeria,West Africa,False,42,62,3,2023,Unknown,Independent,0.55,0.631,0.583,95.7,0.277,0.01,0.083,0.3,-4.15,9,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,3SozjO3Lat463tQICI9LcE,South Africa,Southern Africa,False,83,78,4,2023,Unknown,Independent,0.712,0.764,0.624,113.3,0.228,0.0285,0.303,0.3,-7.86,11,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,1IyeqKXyvl4pTYEAvyIsoI,Azizam - Space Afro Mix,"General Soundbwoy, Space Afro",6gctG6ZKtB0kbGolqccLSS,Ghana,West Africa,False,49,46,5,2025,Unknown,Independent,0.575,0.666,0.776,118.0,0.4,0.0197,0.11,0.3,-7.95,10,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,2RKX3sJgRcOs1iCpyX0Iv4,Believe,Adekunle Gold,2IK173RXLiCSQ8fhDlAb3s,Nigeria,West Africa,False,61,66,6,2025,Unknown,Independent,0.635,0.687,0.631,120.0,0.141,0.0947,0.123,0.128,-3.84,10,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,215Na1I2eOIBstKepCBOkh,On My Mind - Mona Lisa Mix,"Nikko Mad, Space Afro",29c8c8UVfvvDTkco0Ndw4y,Brazil,South America,True,39,55,7,2023,Unknown,Independent,0.769,0.764,0.672,118.7,0.198,0.15,0.154,0.3,-7.28,11,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,5ksKJ5a1iawwfoCxWtImP9,Jonzing Boy,Ruger,0a1SidMjD8D6EHvJph4n2H,Nigeria,West Africa,False,56,67,8,2023,Unknown,Independent,0.724,0.714,0.553,115.4,0.172,0.0366,0.201,0.3,-3.27,4,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,4ypDKQOromqX2LNbV12jph,Love Me Gentle,Mabel,1MIVXf74SZHmTIp4V4paH4,United Kingdom,Northern Europe,True,11,62,9,2025,Unknown,Independent,0.641,0.724,0.589,122.2,0.303,0.0746,0.109,0.228,-5.37,5,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,4FD5QTAf4UG25PpwPRu5Hb,One in a Million,Nikko Mad,29c8c8UVfvvDTkco0Ndw4y,Brazil,South America,True,36,55,10,2025,Unknown,Independent,0.62,0.713,0.561,115.4,0.072,0.0011,0.35,0.3,-5.12,3,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,5WwQgwivZOfjHHOdZXnDjR,Feel (Afrobeats Mix),"Dualbox, Aracy Carvalho",55dJbsAnZbX13Flz0ZGkn2,Brazil,South America,True,42,40,11,2023,Unknown,Independent,0.666,0.703,0.638,116.3,0.094,0.0041,0.224,0.216,-5.32,10,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,5GzOJHBBaLnLjL0nnNJV7N,Ready,"Monsoon, Space Afro",7wVzsZadbLlD0tjE6wnDJ0,Brazil,South America,True,43,37,12,2024,Unknown,Independent,0.736,0.843,0.699,131.7,0.331,0.0328,0.195,0.3,-4.7,7,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,3SozjO3Lat463tQICI9LcE,South Africa,Southern Africa,False,80,78,13,2024,Unknown,Independent,0.68,0.666,0.531,134.0,0.032,0.0369,0.246,0.09,-6.43,2,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,4nFrcGM7MY1mpoQCC7Kefj,Me & U,Tems,687cZJR45JO7jhk1LHIbgq,Nigeria,West Africa,False,67,77,14,2023,Unknown,Independent,0.665,0.833,0.41,100.0,0.121,0.0217,0.215,0.223,-5.39,9,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,0nsFc2CWrycnvl0nH4zWK1,Scars - Afrobeat Mix,Monsoon,7wVzsZadbLlD0tjE6wnDJ0,Brazil,South America,True,36,37,15,2023,Unknown,Independent,0.804,0.614,0.449,114.8,0.073,0.0569,0.11,0.27,-5.88,9,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,4vb777iaycnlFxVkJMmtfd,Peru,"Fireboy DML, Ed Sheeran",75VKfyoBlkmrJFDqo1o2VY,Nigeria,West Africa,False,47,71,16,2021,Unknown,Independent,0.765,0.683,0.768,128.8,0.162,0.0361,0.35,0.3,-6.08,10,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,1UEIiehaW53f45mhsyrm1T,Liquor - Afrobeat Mix,Space Afro,5H26aMZlvFZNqq1ecrDhbT,Brazil,South America,True,37,44,17,2024,Unknown,Independent,0.73,0.609,0.573,116.0,0.165,0.02,0.174,0.268,-5.38,10,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,3ZZYpE0f4lB4bkAfCM3WEy,Pretty Nature - Nikko Mad Mix,"Monsoon, Nikko Mad",7wVzsZadbLlD0tjE6wnDJ0,Brazil,South America,True,36,37,18,2023,Unknown,Independent,0.655,0.547,0.663,110.9,0.375,0.0076,0.279,0.199,-7.78,9,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,1whAXVGN8AdfrnoXNIXfJf,Truth or Dare,Tyla,3SozjO3Lat463tQICI9LcE,South Africa,Southern Africa,False,67,78,19,2023,Unknown,Independent,0.662,0.656,0.711,116.6,0.067,0.0085,0.106,0.3,-3.1,5,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,7IOiciZXme3AkdqVTgN5lq,Missing You - Afrobeats Mix,Golden Smirk,45Uu6fi2V59b9WlKwC0Orb,United Kingdom,Northern Europe,True,36,35,20,2023,Unknown,Independent,0.837,0.712,0.57,100.4,0.127,0.0552,0.324,0.271,-8.27,3,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"Rema, Selena Gomez",46pWGuE3dSwY3bMMXGBvVS,Nigeria,West Africa,False,80,77,21,2022,Unknown,Independent,0.58,0.716,0.713,113.0,0.332,0.0568,0.11,0.123,-4.67,4,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,0bZHsSmKpXFOxFtwkmyiaj,Lights,"Space Afro, Nikko Mad",5H26aMZlvFZNqq1ecrDhbT,Brazil,South America,True,38,44,22,2023,Unknown,Independent,0.685,0.639,0.702,93.7,0.4,0.0626,0.12,0.197,-4.88,6,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,0oBDJWGnTJs9C0Ax90tMj0,Militerian (feat. Naira Marley),"J Hus, Naira Marley",2a0uxJgbvvIRI4GX8pYfcr,United Kingdom,Northern Europe,True,56,64,23,2023,Unknown,Independent,0.72,0.619,0.681,106.4,0.121,0.0132,0.232,0.228,-6.2,9,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,0zVk3uuV9UhxAt48F3OL12,Holy Ghost,Omah Lay,5yOvAmpIR7hVxiS6Ls5DPO,Nigeria,West Africa,False,68,74,24,2023,Unknown,Independent,0.85,0.673,0.799,124.7,0.035,0.0145,0.335,0.3,-4.59,0,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,2AYjnv47XVccCzv2ehzFNb,You Trap Me,"General Soundbwoy, Nikko Mad",6gctG6ZKtB0kbGolqccLSS,Ghana,West Africa,False,42,46,25,2024,Unknown,Independent,0.657,0.627,0.622,125.3,0.114,0.0233,0.244,0.277,-8.49,5,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,3hlwIFCJ5MDln5wSrAPppE,Confessions,Kel-P,4j2hypl84JFGRz00du5JT8,Nigeria,West Africa,False,40,37,26,2025,Unknown,Independent,0.742,0.685,0.817,106.8,0.217,0.0004,0.346,0.3,-6.6,2,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,0yDqZVHCSgzLxvRC2pY6rS,When I'm in Love,"Motor City Squad, Nikko Mad",7qrOzdyeWPZrjRXWownuiH,United States,North America,True,40,25,27,2025,Unknown,Independent,0.694,0.689,0.517,106.0,0.349,0.0256,0.168,0.122,-4.96,8,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,7fA7mrYaXVDVVGCAV65NRN,Higher,Burna Boy,3wcj11K77LjEY1PkEazffa,Nigeria,West Africa,False,56,80,28,2024,Unknown,Independent,0.717,0.581,0.704,128.6,0.103,0.0267,0.131,0.3,-5.06,9,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,3MUOj3BH6dEBTXps949rYN,Dakabana,Special Cutlab,6TAU8vSvpMp0N9fUqv0Grf,Brazil,South America,True,36,30,29,2024,Unknown,Independent,0.717,0.818,0.574,104.3,0.211,0.0277,0.35,0.3,-6.4,5,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,5CwdYVhbdeG3wycY3ukvM4,For My Love - Afrobeats Mix,Don & Gene,1skdCDMwmQKYIjTrvKLff5,United States,North America,True,43,35,30,2023,Unknown,Independent,0.71,0.701,0.572,95.0,0.238,0.0317,0.063,0.3,-6.42,8,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,4YZdQqnGxSI7tShUxDJBau,Falling in Love,"Morgan, G & Machines",1B3PvJlIgpMRmJxCqkv0oS,Nigeria,West Africa,False,44,41,31,2023,Unknown,Independent,0.661,0.763,0.9,121.9,0.177,0.0162,0.157,0.101,-6.71,2,0,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,468HjlJn9heVJ803pAF2KJ,Number One,Gilberto Mota,1efHdvdSN0Np8RVjM1ykNa,Brazil,South America,True,35,28,32,2024,Unknown,Independent,0.771,0.711,0.866,135.0,0.26,0.0164,0.05,0.116,-3.78,1,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,0HlF88ZuW0yTty8fogzpaG,Despacito (feat. FOLA),"Blaqbonez, FOLA",12kjvw4e3gLp6qVHO65n7W,Nigeria,West Africa,False,65,64,33,2025,Unknown,Independent,0.55,0.622,0.489,118.6,0.045,0.04,0.081,0.101,-5.27,1,1,4
afrobeats-2026,AFROBEATS 🔥 2026,Independent Curator,AFROBEATS,73678,7C5AgWJJMRETWI3Pst6U8L,It's a Mystery,Monsoon,7wVzsZadbLlD0tjE6wnDJ0,Brazil,South America,True,42,37,34,2025,Unknown,Independent,0.666,0.631,0.605,118.2,0.161,0.0092,0.05,0.256,-5.8,1,1,4
